"","plate_rxn_ID","plate_pos_seq","plate_pos_factor","well","methylation","analysis_status","assay_notes","dup1","dup2","stdev","cv","drift_est","meth_adjust","stock_notes","cc_notes","rxn_notes","sample_id","id","kay.code","darting.date","new.box","cell","sample.type","sample.state.quality","tissue.origin","orig.vol.uL","orig.conc.ng.uL","num.freeze.thaw.cyc","last.freeze.thaw.date","samp.select.note","luma.assay.num","luma.notes","hyena","ear.tag.number","code.number.on.samples","found.dead","darter","location","gpsutme","gpsutmn","sex","age","age.months","estimated.age.mo","age.class","natal.or.immigrant","reproductive.status","repro.stat.code","mass","telazol.dose","telazol.booster","darting.time","time.down","blood.sampling.time","radio.collared","radio.freq","radio.serial.num","gn.rh","num.edtawhole.blood","num.edtaplasma","num.edtabuffy.coat","num.serum","num.rbc","num.heparin.plasma","num.urine","num.paste","num.tissues","dnaextracted","num.thin.blood.smears","num.thick.blood.smears","ultrasound","num.fetuses","num.heartbeats","ultrasound.other","fetus.length.r.l.","parasites","parasite.ticks","parasites.lionfiles","parasites.other","glucose.grn.red.","glucose.green","glucose.red","pcv","wbc","rbc","knott.s.microfilaria","total.solids","zygo.to.top.crest","zygo.to.back.crest","eye.to.ear","ear.length","skull.length","head.circ","zygo.breadth","body.length","tail.length","neck.circ","girth","leg.side","front.ft.len","lower.leg.length","upper.leg.length","scapula.length","ht.at.shoulder","hind.ft.length","test.nip.length","test.nip.width","tooth.side","incisors","up.canine.ht","up.pm2len","up.pm3len","up.pm4len","upper.row.len","lower.row.len","low.row.with.m1len","m1length","low.pm4len","low.pm3len","low.pm2len","low.canine.ht","rt.low.pm3ht","lft.low.pm3ht","rt.low.pm3surf","lft.low.pm3surf","cavities.broken.teeth","kid.teeth","body.condition","scars.wounds","dartsheet.comments","reaction.to.darting","notes","num.wbc","num.rtbuffer","other.collected","temperature","respiration","heart.rate","body.fat","old.code.number","old.2nd.number","age.at.darting.days","age.at.darting.note","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","mortality.source","death.date","weaned","clan","park"
"212","p4r7",10,1,"A10",75.89490433,"y",NA,78.18868485,73.60112382,3.243895511,4.274194084,-0.057782551890931,75.8563826287394,NA,NA,NA,1085,"nod",207,1999-05-10,"DNA_5","12","DNA","O","WB","150",NA,NA,NA,"orig samps, plates 1-4","1",NA,"nod",NA,NA,0,NA,"doc-sw nnh",747419,9837565,"m","adult",31,NA,22,"natal","ok","ok",42.9,2,NA,1999-05-10 06:44:00,1999-05-10 06:47:00,1999-05-10 06:52:00,0,"151.32",NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"58/58",58,58,NA,NA,NA,NA,NA,12.5,16,NA,10.2,26.8,48.1,NA,91.2,23.4,44.4,73,"l",19.3,26,25.7,27.2,77.2,23.5,29.1,32.7,"l",21.2,28.7,13.1,19.6,33.9,94.5,77.2,NA,NA,20.75,19.7,12.8,27.4,18.5,18.5,4.6,4.1,"1 - upper i3","none","good - a bit thin",NA,"virus on muzzle and around testes",NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,939,NA,"27-nov-96","25-may-97","15-feb-01","ua","13-oct-96",1,2,"",NA,"21-oct-97","talek","tk"
"213","p4r7",11,1,"A11",77.43092771,"y",NA,77.69050827,77.17134715,0.367102354,0.474103004,-0.057782551890931,77.3943320938024,NA,NA,NA,1089,"nav",100,1999-03-18,"DNA_5","17","DNA","O","WB","100",NA,NA,NA,"orig samps, plates 1-4","1",NA,"nav",NA,NA,0,NA,"twsii",751057,9836981,"f","adult",76,NA,4,"natal","lact? e? p?","unknown",62.1,2,0.5,1999-03-18 07:31:00,1999-03-18 07:41:00,1999-03-18 07:46:00,0,"150.44",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf, ti",0,0,0,"73/73",73,73,NA,NA,NA,NA,NA,13,18,NA,11,30.5,59.5,NA,99,22,54,92,"l",20,25.5,27,30.5,85,23,36.4,NA,"r",21.6,27.1,14,21.4,32.4,95.8,79.7,NA,NA,20.9,20,15.5,25,16.4,16.2,6.6,6.5,"2 - both right and left i3 broken and decayed","none","fat","many scars on shoulders, ears, face, legs, even base of phallus","old collar (150.450) removed and new one put on, does not seem to be lactating - can express only a few dry bits and no full udder",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,2322,NA,"29-nov-92","08-jun-93","20-jul-16","coch","07-nov-92",1,2,"",NA,"29-nov-93","talek","tk"
"214","p4r7",3,1,"A3",69.985218,"y",NA,71.30775663,68.66267938,1.87035206,2.672495868,-0.057782551890931,69.9332137032982,NA,"low 230",NA,1057,"ade",787,2003-04-06,"DNA_4","62","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ade",NA,NA,0,"cb,kmk","1 km nw-guard xing",743491,9837225,"m","adult",NA,30,NA,NA,"ok","ok",41.6,2.2,NA,2003-04-06 07:05:00,2003-04-06 07:09:00,2003-04-06 07:23:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,NA,44.4,NA,NA,NA,7.2,10.5,15.5,11.5,9,27.5,47.5,15.2,87.5,24.5,47,77,"l",20,24,22.5,26,78,23.5,34.6,36.4,"l",20.7,28.4,13.3,20.7,34.8,93.9,75.8,95.6,20.1,20.2,19.9,11.4,25.7,17.7,17.7,3.2,2.8,"cavities in upper l pm4, upper l pm3, & lower r pm3","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,NA,NA,NA,"09-nov-01",NA,"04-may-04","",NA,NA,NA,"humans-speared",NA,NA,"talek",""
"215","p4r7",4,1,"A4",75.40200292,"y",NA,76.24022313,74.56378271,1.185422396,1.572136481,-0.057782551890931,75.3519247083612,NA,NA,NA,1061,"ua",36,1996-03-01,"DNA_4","66","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ua",NA,NA,0,NA,"75m s-5tree x",751299,9835406,"f","adult",108,NA,4,"natal","still nursing amar and kon (born 1-25-95)","lactating",58.6,2,NA,1996-03-01 07:00:00,1996-03-01 07:04:00,1996-03-01 07:12:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"63",NA,NA,NA,NA,NA,NA,NA,15,17,NA,9.5,29,53.5,NA,100,22,51.5,83,"r",20.5,27.5,26,29.5,81.5,24,16,18,"l",22.2,31.5,14.7,22.2,35.5,97.5,NA,NA,NA,21.3,20.4,13.4,27.6,15.3,15.5,8.9,9.1,"0","none",NA,NA,NA,NA,"lop4, lowrow and uprow values changed based on russ' file",NA,NA,NA,NA,NA,NA,"(averages) armpit 43.4, legpit 38.0, belly 34.4, butt 45.3",36,NA,3288,NA,"01-aug-87",NA,"05-may-01","79","01-mar-87",0,1,"lions",NA,"19-aug-88","talek","tk"
"216","p4r7",5,1,"A5",76.63172255,"y",NA,76.04440063,77.21904447,0.830598622,1.083883533,-0.057782551890931,76.5835704234242,"low stock vol","low 230",NA,1064,"dub",269,1999-10-19,"DNA_4","70","DNA","O","WB","30",NA,NA,NA,"orig samps, plates 1-4","1",NA,"dub",NA,NA,0,NA,"300m s-histep x",753033,9835281,"m","adult",NA,68,NA,"imm",NA,"ok",50.7,2,NA,1999-10-19 06:47:00,1999-10-19 07:03:00,1999-10-19 07:05:00,0,"151.663",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf, ti",0,0,0,"86&78/78",82,78,NA,NA,NA,NA,NA,12.5,18,NA,9,30,50,NA,89,23,51.5,84.5,"r",22.5,26,25,28.5,81,24,26.5,33.8,"r",23.1,27.6,14.8,22.3,35.4,99.5,101.3,NA,NA,20.7,20,14.1,25.2,18.4,15.9,6.6,6.8,"0","none","good","small scar on r shoulder",NA,NA,NA,NA,NA,NA,"100.2 start, 98.0 end","22","95",NA,269,NA,NA,NA,"27-feb-99",NA,"04-jun-16","",NA,NA,NA,"lions","05-jun-16",NA,"talek","tk"
"217","p4r7",6,1,"A6",77.56588179,"y",NA,76.48955421,78.64220936,1.522157055,1.962405402,-0.057782551890931,77.5196557484873,NA,"low 230",NA,1067,"chip",428,2008-12-31,"DNA_4","73","DNA","R","WB","691",NA,1,"14-Jul-14","orig samps, plates 1-4","1",NA,"chocolate chip",NA,428,0,"asf, bk, esj","400m w-nostrum",731009,9841109,"f","adult",NA,133,NA,"natal","lactating","lactating",69,2.4,0.8,2008-12-31 08:05:00,2008-12-31 08:11:00,2008-12-31 08:24:00,0,"150.25",NA,0,4,2,0,29,1,6,1,1,"1-saliva",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,"81/79",81,79,27,NA,NA,NA,7.1,11.5,16.5,11.5,7.5,30,55,18,105,25,50,19.5,"r",19.5,26,26,30.5,76.5,24.5,16.33,18.32,"l",22.5,27.67,14.63,22.82,34.5,97.83,NA,NA,NA,21.01,20.71,12.73,22.94,12.13,12.31,10.64,9.5,"2","none","good","small scar inside front leg","milk looks like colostrum; saliva collected at 10:57.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-jun-01",NA,"13-dec-09","",NA,NA,NA,"lion","13-dec-09",NA,"mara.river",""
"218","p4r7",7,1,"A7",78.36637422,"y",NA,78.7060709,78.02667754,0.480403656,0.61302269,-0.057782551890931,78.3220742635503,"low conc; poor quality",NA,NA,1069,"bel",902,2009-01-26,"DNA_4","75","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"bel",NA,902,0,"asf,bk","700m ne-veto den",737562,9842442,"f","adult",NA,76,NA,"natal","lactating","lactating",71.2,2.2,1,2009-01-26 08:32:00,2009-01-26 08:40:00,2009-01-26 08:48:00,0,"150.44",NA,0,3,3,1,30,1,6,0,1,"1-colostrum",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,"55/61",55,61,42.9,NA,NA,NA,7.7,12.5,18,12,10,31,54.5,18.5,101.5,24,55.5,90,"r",19,27,26.5,30.5,78,24,15.58,15.41,"r",21.72,NA,13.75,21.5,33.29,95.75,77.21,NA,NA,19.14,19.74,12.99,24.92,16.5,16.6,6.82,6.57,"3","none","healthy","scar at base of ear","control animal for lps challenge experiment (injected pbs)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"03-aug-06",NA,"10-apr-10","",NA,NA,NA,"unk",NA,NA,"fig.tree",""
"219","p4r7",8,1,"A8",77.01991611,"y",NA,76.71269159,77.32714064,0.434481093,0.564115251,-0.057782551890931,76.9775422386133,NA,NA,NA,1076,"jas",311,2000-07-30,"DNA_5","2","DNA","O","WB","250",NA,NA,NA,"orig samps, plates 1-4","1",NA,"jas",311,NA,0,"sw, sd, kg","200m s - rocky place",752659,9835944,"m","subadult",16,NA,NA,"natal","bado","bado",33.4,NA,NA,2000-07-30 07:22:00,2000-07-30 07:24:00,2000-07-30 07:30:00,0,NA,NA,0,4,NA,NA,6,1,9,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"63/62",63,62,35.5,11900,8800000,"hook, straight",7.6,9.5,13.5,NA,8,24.5,41,NA,80.5,23,38.5,65,"l",16.5,26,21,26,71.5,21.5,26.62,35.08,"r",21.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"good","none","teeth still erupting",NA,NA,NA,NA,NA,NA,NA,NA,NA,311,276,470,NA,"22-may-99","03-dec-99","09-jan-02","gol","17-apr-99",1,1,"",NA,"09-jul-00","talek","tk"
"220","p4r7",9,1,"A9",76.68190119,"y",NA,77.26241894,76.10138345,0.820976068,1.070625605,-0.057782551890931,76.6414534036764,NA,NA,"not enough DNA in MspI or HpaII rxn",1082,"ath",286,2003-07-14,"DNA_5","9","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ath",NA,NA,0,"saw,jbt","200m s-coucal xing",746478,9838193,"f","adult",81,NA,NA,NA,"pregnant","pregnant",54.7,2.2,0.8,2003-07-14 07:29:00,2003-07-14 07:35:00,2003-07-14 07:39:00,0,"150.08","506792a",0,2,2,0,4,1,4,0,1,"0",2,3,1,0,2,2,"ega=79.3 days","r=29.9,l=29.9","ti,lf",0,0,0,NA,70,74,35.5,NA,NA,NA,7.2,12.5,17.5,11,9,30,51,16.8,81.5,24,48.5,75.4,"l",16.4,25.7,25,25.2,72.3,21.5,53.5,NA,"l",20.1,25.5,13.4,20.6,34.2,96.1,77.5,98.6,29.4,19.1,19.8,12.7,22.6,16.2,16.6,4.6,5.4,"1","none","good","none","litter due 8/15/03.
white translucent fluid expressed from nipples.
she has a small third nipple.",NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,1697,NA,"17-jan-99","19-jul-99","31-mar-04","mrph","20-nov-98",1,1,"snake bite","31-mar-04","17-dec-99","talek","tk"
"221","p4r7",13,1,"C1",77.45718877,"y",NA,76.77829135,78.13608619,0.960105939,1.239531094,-0.057782551890931,77.4244453239285,NA,NA,NA,1090,"csn",249,1999-01-29,"DNA_5","18","DNA","O","WB","100",NA,NA,NA,"orig samps, plates 1-4","1",NA,"carson",NA,NA,0,NA,NA,747780,9837625,"f","cub",10,NA,1,"natal","bado","bado",36,1.1,0.5,1999-01-29 07:28:00,1999-01-29 07:37:00,1999-01-29 07:38:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti",0,0,0,"64/66",64,66,NA,NA,NA,NA,NA,12,15.5,NA,9.5,18.5,46,NA,85,23.5,45,72.5,"l",18.5,23,24,24.5,71.5,23,3.7,NA,"l",23.2,16.5,10,9.8,32.2,103.5,78.9,NA,NA,23.4,16.1,12.7,9.7,10.02,17.5,0.8,1.8,"0","some","fat",NA,"little bit of virus on lower muzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,322,249,348,NA,"15-jul-98","15-jul-98","03-may-05","bsh","15-feb-98",0,NA,"lions","03-may-05","14-dec-98","talek","tk"
"222","p4r7",22,1,"C10",75.90243891,"y",NA,74.13884687,77.66603095,2.494095786,3.285923117,-0.057782551890931,75.8870302294957,NA,"low 230",NA,1103,"wlg",766,2005-03-09,"DNA_5","33","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"wlg",766,766,0,"jbt,kjw","top ft lugga",743852,9840260,"m","adult",NA,26,NA,"immigrant","ok","ok",47,2.2,NA,2005-03-09 06:26:00,2005-03-09 08:30:00,2005-03-09 09:03:00,0,NA,NA,0,2,2,0,4,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,NA,28.3,NA,NA,NA,6.9,12,15.8,12.4,8.9,27.5,49.5,16.1,95.6,24.5,44.2,76.4,"l",18.2,22.5,23.2,27.5,74.5,22.2,27.6,30.5,"l",22.5,27.7,14.3,19.5,36.2,93.3,77.3,97.3,24,21.3,18.8,14.2,26,17.7,18.2,4.6,4.1,"0","none","good","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01-dec-04",NA,"10-apr-14","",NA,NA,NA,"humans (poison - april 2014)","12-apr-14",NA,"talek","tk"
"223","p4r7",23,1,"C11",77.74966543,"y",NA,76.45481462,79.04451623,1.831195569,2.355245594,-0.057782551890931,77.7361828345588,NA,"low 230",NA,1104,"oak",740,2004-12-23,"DNA_5","34","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"oak",740,740,0,"jbt","200 m n-ct x-ing",749192,9837287,"m","adult",NA,30,NA,"immigrant","ok","ok",49.4,2,0.3,2004-12-23 07:40:00,2004-12-23 07:45:00,2004-12-23 08:05:00,0,NA,NA,0,2,2,0,2,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"72/68",72,68,16.2,NA,NA,NA,7,12,16.1,11.4,10,29.8,49.2,17,93.5,25,43.9,76.4,"r",20.1,26.6,25.8,28.1,73.6,23.7,29.2,32.1,"l",24.4,21.6,15.3,20.1,33.6,96,59.7,100,20.7,21.4,18,12.7,20,16.6,15.9,3.1,4.1,"1","none","good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"07-oct-04",NA,"29-may-14","",NA,NA,NA,"",NA,NA,"talek",""
"224","p4r7",14,1,"C2",76.63070309,"y",NA,75.53272308,77.72868309,1.55277821,2.026313406,-0.057782551890931,76.5998857289915,NA,NA,NA,1093,"ali",253,1999-04-26,"DNA_5","21","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ali",332,NA,0,NA,"nnh-w side",749782,9837328,"f","subadult",21,NA,2,"natal","bado","bado",35,1.5,NA,1999-04-26 07:21:00,1999-04-26 07:24:00,1999-04-26 07:31:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"56/58",56,58,NA,NA,NA,NA,NA,12,16,NA,10.5,26,48,NA,86,23.5,43,72,"r",19,24,24.5,25.5,72,23.5,3.1,3.1,"r",21.6,27.8,13.9,21.5,32.9,93.9,76.1,NA,NA,20.2,20.3,15.2,26.8,19,19.1,4.5,3.8,"0","none","good","2"" scar on chest, few small scars on neck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,332,630,NA,"07-sep-97","18-aug-98","11-jun-17","bb","04-aug-97",1,1,"",NA,"21-jun-98","talek","tk"
"225","p4r7",15,1,"C3",78.16747376,"y",NA,76.83211812,79.50282941,1.888478062,2.415938461,-0.057782551890931,78.1385824840545,NA,NA,NA,1094,"mgta",807,2012-04-11,"DNA_5","22","DNA","O","WB","100",NA,NA,NA,"orig samps, plates 1-4","1",NA,"magenta",NA,807,0,"eds, keh, bmp,dsg","403 m w- dds",746685,9837076,"f","adult",39,NA,NA,"natal","lactating","lactating",64.8,2.4,0,2012-04-11 07:36:00,2012-04-11 07:40:00,2012-04-11 07:47:00,0,"150.042","11412",0,4,0,2,4,1,4,0,1,"milk=1",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"35/37",35,37,44.65,7,NA,NA,6.7,12.8,16.1,12.23,10.5,29.5,51,NA,99,23,47.3,79.8,"r",21,26,24.7,26.5,76,24.5,35.47,NA,"r",20.38,27.51,15.26,20.73,34.41,96.72,78.47,NA,NA,20.67,20.55,14.4,27.02,NA,19.25,NA,4.1,"1","none","good","old slash marks on rt rear leg; old scar on rt front leg; scar on rt belly near nipple","6 bacterial; swabs taken; milk collected; 1st gps collar deployed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"17-feb-09","05-aug-09",NA,"mos","10-jan-09",1,1,"",NA,"09-oct-09","talek",""
"226","p4r7",16,1,"C4",77.37030653,"y",NA,78.19685129,76.54376177,1.168910809,1.510800281,-0.057782551890931,77.3433413391176,NA,NA,NA,1095,"ema",1036,2012-07-07,"DNA_5","24","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"emma",NA,1036,0,"jrg, dsg, sbc","801 s mega junction",720767,9850806,"f","adult",NA,NA,NA,"natal","lactating","lactating",61.4,2.6,NA,2012-07-07 07:18:00,2012-07-07 07:19:00,2012-07-07 07:27:00,0,"151.71","11530",0,3,0,1,5,1,5,0,0,"1 hair, 1 milk",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"99/83",99,83,34.18,NA,NA,NA,NA,12.4,17.6,12.2,8.1,29.3,51.6,NA,102.3,26.4,53.1,84.1,"l",19,26.7,26.3,30.9,79,23.5,40.48,NA,"l",21.35,27.61,13.87,21.1,31.15,97.42,82.55,NA,NA,20.62,19.89,13.86,18.81,12.51,14.74,9.06,5.66,"upper l canine,2 pm4, l pm1 cavities,","none","good","old scars by rt ear @ top of crest,l thigh, lower r hind leg","lion fly put in ln2 on 7/12/12",1.5,"6 bacterial swabs colllected",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"27-jun-08",NA,"13-mar-16","",NA,NA,NA,"",NA,NA,"serena.n","tr"
"227","p4r7",17,1,"C5",75.81183819,"y",NA,76.74951907,74.87415731,1.326081015,1.74917407,-0.057782551890931,75.7867990841806,NA,NA,NA,1097,"ldv",237,2001-05-07,"DNA_5","26","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ldv",326,NA,0,"sd, kh, hs","250m w teapot t x",747188,9837522,"m","adult",41,NA,NA,"natal","bado","bado",45.56,2,NA,2001-05-07 06:50:00,2001-05-07 06:56:00,2001-05-07 07:00:00,0,"151.25","464762",0,2,1,NA,3,NA,33,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"ti/lf",0,0,0,"61/59",61,59,41.92,17925,9555000,"none",6.8,12.7,15.5,NA,8.3,28.5,49.5,NA,98,22,44,75,"both, most on left side but front foot and lower leg on right side",17,28,26,27,78,23.3,40.51,35.34,"l",22.8,27.8,15.12,21,35.48,94.2,77.3,NA,NA,21.86,20.4,14.95,24.64,17.48,17.22,3.88,4.3,"cav starting on lftuppm4",NA,"good - thin, hips sticking out a bit","virus on lowlips muzzle, scar mild lft ankle","formerly number 237",NA,NA,NA,NA,NA,NA,NA,NA,NA,326,237,1260,NA,"19-dec-97","25-oct-98","24-apr-07","hg","24-nov-97",1,2,"lions","23-apr-07","13-mar-99","talek","tk"
"228","p4r7",18,1,"C6",77.4985433,"y",NA,78.2774557,76.7196309,1.101548481,1.421379596,-0.057782551890931,77.4754302792436,NA,NA,NA,1098,"hex",727,2010-06-26,"DNA_5","27","DNA","O","WB","50",NA,NA,NA,"orig samps, plates 1-4","1",NA,"hex",NA,727,0,"keh, maw, kdsl","stupid tree",NA,NA,"f","adult",88,NA,NA,"natal","lactating","lactating",64.4,2.4,1,2010-06-26 06:37:00,2010-06-26 06:41:00,2010-06-26 06:50:00,0,"150.348","627298a",0,3,2,1,4,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"58/54",58,54,33,NA,NA,NA,7,13,17.2,12,12,30,52.2,NA,90.5,24,50.7,90,NA,22,27.5,23.5,30,81.5,23,47.49,NA,NA,21.14,29.7,13.82,21.35,34.27,100.28,82.9,NA,NA,21.34,19.85,14.38,27.32,NA,16.83,NA,5.75,NA,"none","good, slightly thin","2 scars l front leg, 5 scars l back flank, many scars in scapula region, 2 scars r shoulder, many scars bak leg","milk expressed bacterial swabs taken; swabs: nares, anal pouch, prepuce, earwax, rectum, mouth",1,NA,NA,NA,"bacterial swabs taken",NA,NA,NA,NA,NA,NA,0,NA,"24-apr-03","07-nov-03","13-apr-16","bail","04-mar-03",NA,NA,"",NA,"17-jan-04","talek",""
"229","p4r7",19,1,"C7",76.88393402,"y",NA,78.11471597,75.65315207,1.740588525,2.263917094,-0.057782551890931,76.8627470843067,NA,NA,NA,1100,"ccp",735,2008-11-01,"DNA_5","29","DNA","O","WB","100",NA,NA,NA,"orig samps, plates 1-4","1",NA,"chicopee",773,735,0,"asf,bk,ljc","200m se-lb nd",744487,9838342,"m","adult",NA,24,NA,"immigrant","ok","ok",49,2.1,0.5,2008-11-01 06:22:00,2008-11-01 06:26:00,2008-11-01 06:39:00,0,NA,NA,0,4,3,0,5,1,7,1,1,"1-ear plug",2,3,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"64/61",64,61,40.1,NA,NA,NA,6.5,12.5,16,12,9,29,51,16.9,82.2,20.5,53.5,84.8,"l",20.2,27.5,25,28,78,23.2,38.265,40.32,"l",22.51,28.47,14.6,21.8,36.82,96.98,79.17,NA,NA,22.08,21.3,14.24,27.23,18.56,18.61,3.67,3.4,"0","none","normal","none","electroejaculated successfully",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-sep-08",NA,"25-mar-12","",NA,NA,NA,"",NA,NA,"talek",""
"230","p4r7",20,1,"C8",74.47705244,"y",NA,75.08073603,73.87336884,0.853737531,1.146309504,-0.057782551890931,74.4577915893697,"poor quality",NA,NA,1101,"ldv",237,2005-05-10,"DNA_5","30","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ldv",NA,237,0,"kjw,jbt","500 m se top fig tree lugga",744257,9839946,"m","adult",90,NA,NA,"natal","ok","ok",46.8,2,NA,2005-05-10 07:42:00,2005-05-10 07:47:00,2005-05-10 07:48:00,0,"150.791","506794a",0,2,2,0,4,NA,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"45/58",45,58,37.1,NA,NA,NA,6.7,12.5,17.3,13,8.6,30,51,17.5,98.9,22.2,45.2,78.7,"r",17.2,26.3,26.5,29.1,77,21.9,25.5,44.3,"l",20.2,26.9,12.5,18.7,33.2,94.5,77.6,96,21.6,18.5,17.1,14.1,24.6,12.2,13.6,7.5,6.6,"2","none","good","scars on rt shoulder, both hips, & both back legs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"19-dec-97","25-oct-98","24-apr-07","hg","24-nov-97",1,2,"lions","23-apr-07","13-mar-99","talek","tk"
"231","p4r7",21,1,"C9",77.27861081,"y",NA,76.76328721,77.79393442,0.728777636,0.943052195,-0.057782551890931,77.2612760444327,NA,NA,NA,1102,"tab",437,2009-06-25,"DNA_5","31","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"taboo",NA,NA,0,"keh, ljc","100m w-main doc xing",747697,9836633,"m","adult",31,NA,NA,"natal","ok","ok",56.6,2.2,NA,2009-06-25 07:07:00,2009-06-25 07:12:00,2009-06-25 07:18:00,0,NA,NA,0,3,2,1,5,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"62/65",62,65,38.09,NA,NA,NA,6.6,13.1,17.5,12,10.2,28.5,49.2,NA,95,27.3,47.8,79.7,"l",19.3,26,27.5,27,78.5,23.1,34.76,38.67,"l",23.67,31.06,13.38,19.78,36.43,96.19,78.46,NA,NA,18.64,20.5,13.89,28.48,19.17,19.17,2.87,2.87,"1","none","fat","minor scr on left side","virus all over face & ears. looks well-fed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"01-aug-07",NA,"04-nov-10","adon","01-jan-07",1,NA,"",NA,"20-may-08","talek","tk"
"232","p4r7",25,1,"E1",77.44329288,"y",NA,79.05657023,75.83001552,2.281518715,2.946050756,-0.057782551890931,77.4336624546848,NA,"low 230",NA,1107,"mig",126,2000-06-19,"DNA_5","46","DNA","O","WB","100",NA,NA,NA,"orig samps, plates 1-4","1",NA,"mig",NA,NA,0,NA,"400m s - lone t",748199,9836331,"m","adult",NA,86,NA,"imm",NA,"ok",43.9,2,NA,2000-06-19 06:53:00,2000-06-19 06:58:00,2000-06-19 07:05:00,0,"150.099",NA,0,4,2,NA,4,1,8,NA,1,NA,NA,4,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"56/58",56,58,42,18225,7965000,"none",7.1,12.5,17.5,NA,9,27.5,47.5,NA,87,18,NA,77,"l",17.5,24,24,27,72,22.5,32.7,41.7,"l",20.4,29.5,14.5,20.1,34.2,93.4,78.2,NA,NA,20.8,20,14.3,27.4,14.6,13.3,7.9,7.1,"0",NA,NA,"mild lft shoulder hip knee","hard nodule tumor on base of tail, eartag #306",NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,2581.04,NA,"06-sep-94",NA,"02-feb-10","",NA,NA,NA,"",NA,NA,"talek","tk"
